hotel_id,direction,description,attributes,latitude,longitude,scores
32339,"103 Sherwood Drive, Augusta, GA 30909, Estados Unidos","El Augusta Country Inn and Suites se encuentra junto a la Interestatal 20, a solo 5 minutos en coche del club de golf de Augusta National. El hotel ofrece un desayuno continental caliente y una piscina cubierta.

Todas las habitaciones de este hotel de Augusta presentan una decoración tradicional y están equipadas con microondas, nevera pequeña, conexión Wi-Fi gratuita y TV por cable con el canal de películas HBO.

El Country Inn and Suites Augusta también alberga un gimnasio, un centro de negocios y una recepción abierta las 24 horas.

El hotel se encuentra a menos de 10 minutos del centro de Augusta y del Paine College y a 19,3 km de Fort Gordon.",,33.5130987,-82.0371598,"[{'Habitación con 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Habitación - 1 cama extragrande - No fumadores/personas de movilidad reducida': '1 cama doble extragrande'}, {'Suite de 1 dormitorio con cama grande y sofá cama - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Premium con cama extragrande - no fumadores': '1 cama doble extragrande'}, {'Suite de 1 dormitorio con 2 camas grandes y sofá cama - No fumadores': '1 sofá camay2 camas dobles grandes'}, {'Habitación Doble con 2 camas grandes - No fumadores': '2 camas dobles extragrandes'}, {'Habitación con 2 camas grandes': '2 camas dobles grandes'}, {'Personal': '8.2'}, {'Instalaciones y servicios': '7.8'}, {'Limpieza': '8.0'}, {'Confort': '8.0'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '8.6'}, {'WiFi gratis': '7.9'}]"
32344,"39 Aristotelous, Kallithea, Atenas, 17671, Grecia",,"['Calefacción', 'Habitaciones sin humo', 'WiFi gratis', 'Aire acondicionado', 'Habitaciones familiares']",37.961262,23.716422,"[{'Personal': '8.1'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '7.8'}, {'Confort': '8.0'}, {'Relación calidad-precio': '7.7'}, {'Ubicación': '7.9'}, {'WiFi gratis': '8.7'}]"
32346,"255 Courtland Street Northeast, Atlanta, GA 30303, Estados Unidos","Este Hilton se encuentra en el centro de Atlanta, a 15 minutos a pie del parque Olímpico del Centenario, del acuario Georgia Aquarium y de las instalaciones de arte y los senderos del corredor Atlanta BeltLine. También cuenta con centro de fitness y 4 restaurantes. El alojamiento está situado a 3,6 km del jardín botánico de Atlanta.

El Nikolai’s Roof propone cocina belga artesanal de primera calidad y ofrece vistas al perfil urbano de Atlanta, mientras que el Nikolai’s Roof sirve platos pequeños. Asimismo, el Southern Elements prepara especialidades sureñas. Por su parte, el Trader Vic's elabora cocina polinesia.

El Hilton Atlanta cuenta con servicio de conserjería y centro de negocios. El bar cafetería MarketPlace tiene un horario modificado en estos momentos. Además, el establecimiento dispone de pista cubierta, aparcamiento (por un suplemento) y 51 salas de reuniones.

Todas las habitaciones incluyen TV de pantalla plana de 32 pulgadas, escritorio de granito con silla ergonómica Herman Miller y cafetera. Las suites constan de zona de comedor y sala de estar. El hotel también ofrece habitaciones adaptadas para personas con discapacidad. 

El Hilton Atlanta está ubicado a 8 minutos a pie del teatro Atlanta Civic Center y a 3 km del parque Piedmont Park. Asimismo, el establecimiento se halla a 15,4 km del aeropuerto internacional de Atlanta Hartsfield-Jackson. El hotel también se encuentra a 3,2 km del Estadio Mercedes-Benz y del pabellón State Farm Arena.","['Parking en el alojamiento', 'Recepción 24 horas', '4 restaurantes', 'Adaptado personas de movilidad reducida', 'Desayuno', 'Bar', 'Habitaciones sin humo', 'WiFi', 'Habitaciones familiares', 'Gimnasio']",33.76151975,-84.3838191,
32380,"103 Sherwood Drive, Augusta, GA 30909, Estados Unidos","El Augusta Country Inn and Suites se encuentra junto a la Interestatal 20, a solo 5 minutos en coche del club de golf de Augusta National. El hotel ofrece un desayuno continental caliente y una piscina cubierta.

Todas las habitaciones de este hotel de Augusta presentan una decoración tradicional y están equipadas con microondas, nevera pequeña, conexión Wi-Fi gratuita y TV por cable con el canal de películas HBO.

El Country Inn and Suites Augusta también alberga un gimnasio, un centro de negocios y una recepción abierta las 24 horas.

El hotel se encuentra a menos de 10 minutos del centro de Augusta y del Paine College y a 19,3 km de Fort Gordon.",,33.5130987,-82.0371598,
32383,"11 Olimpias, Marusi, Atenas, 15124, Grecia","El Citivel Attik es un establecimiento moderno situado en el nuevo centro corporativo de Atenas, Maroussi. Ofrece WiFi gratuita en todas las instalaciones.

El Civitel Attik Rooms & Suites consta de habitaciones modernas, amplias y luminosas, con camas dobles o individuales y grandes balcones. También cuentan con minibar, TV vía satélite y aire acondicionado.

El Civitel Attik Rooms & Suites Rooms & Apartments dispone de piscina al aire libre de temporada, bar restaurante, centro de negocios y centro de conferencias.

El Civitel Attik Rooms & Suites goza de una ubicación ideal en el corazón de Maroussi. Se encuentra a solo 300 metros de la estación de tren y ferrocarril suburbano de Neratziotissa, a 800 metros del estadio olímpico de Atenas y a 500 metros del The Mall, el mayor centro comercial de Atenas.",,38.04820724,23.79744619,"[{'Habitación Superior': '2 camas individualeso1 cama doble grande'}, {'Suite Junior': '1 cama doble grande'}, {'Habitación Doble Estándar - 1 o 2 camas': '2 camas individualesy1 cama doble grande'}, {'Habitación Familiar Deluxe': '4 camas individualeso2 camas individualesy1 cama doble grande'}, {'Habitación Doble Deluxe con balcón - 1 o 2 camas': '3 camas individualeso1 cama individualy2 camas dobles grandes'}, {'Personal': '8.4'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '8.0'}, {'Confort': '8.0'}, {'Relación calidad-precio': '7.2'}, {'Ubicación': '8.2'}, {'WiFi gratis': '7.8'}]"
32386,"1776 Harvard Avenue, Atlanta, GA 30337, Estados Unidos",,"['Parking en el alojamiento', 'Adaptado personas de movilidad reducida', 'Desayuno', 'Traslado aeropuerto (gratis)', 'Habitaciones sin humo', 'Bar', 'Restaurante', 'WiFi gratis', 'Habitaciones familiares', 'Gimnasio']",33.65336398,-84.44655195,
32398,"3332 Peachtree Road Northeast, Atlanta, GA 30326, Estados Unidos","Este hotel de Atlanta, Georgia, se encuentra a 1 minuto a pie de la estación de tren MARTA. Alberga un restaurante y proporciona WiFi gratuita.

Todas las habitaciones del Georgia Courtyard by Marriott Atlanta Buckhead disponen de TV de pantalla plana de 32 pulgadas con canales por cable y películas de pago y nevera pequeña. También incluyen escritorio.

El Buckhead Courtyard alberga una piscina cubierta y un centro de fitness. Se ofrece servicio de aparcacoches por un suplemento.

El Bistro® ofrece café Starbucks® y productos de desayuno a la carta, mientras que el salón del vestíbulo ofrece platos pequeños y cócteles.

El centro comercial Lenox y el Phipps Plaza están a 1,6 km del hotel. El centro de Atlanta está a 16 km.","['Recepción 24 horas', 'Adaptado personas de movilidad reducida', 'Desayuno', 'Habitaciones sin humo', 'Restaurante', 'WiFi gratis', 'Piscina interior', 'Bar', 'Parking privado', 'Gimnasio']",33.84689256,-84.37005132,"[{'Habitación Doble - 2 camas dobles': '1 cama doble extragrandey1 sofá cama'}, {'Habitación con cama extragrande y sofá cama': '1 cama doble extragrandey1 sofá cama'}, {'Suite Executive con 1 cama grande y 1 sofá cama': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Deluxe con 2 camas grandes': '1 cama doble grande'}, {'Habitación Esquinera Executive - 1 cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Habitación con sofá cama y bañera adaptada para personas con movilidad reducida - Cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.4'}, {'Instalaciones y servicios': '8.0'}, {'Limpieza': '8.1'}, {'Confort': '8.2'}, {'Relación calidad-precio': '7.8'}, {'Ubicación': '8.7'}, {'WiFi gratis': '7.9'}]"
32412,"4-6 Michail Voda and Makedonias Street, Atenas, 10439, Grecia","El Novotel Athens está situado en el centro de la ciudad, a unos 5 minutos a pie de la estación de metro más cercana. Ofrece habitaciones elegantes, una piscina en la azotea y un bar restaurante con vistas impresionantes a la Acrópolis.

Las habitaciones del Novotel Athens cuentan con aire acondicionado, escritorio y zona de estar con sofá cama. Incluyen TV vía satélite, caja fuerte para ordenador portátil y minibar.

El restaurante de la piscina sirve platos de cocina internacional. El bar de la piscina está equipado con sillones cómodos y sirve bebidas refrescantes y aperitivos. El chef del restaurante principal prepara platos de cocina gourmet griega y mediterránea.

En la 7ª planta del hotel hay un gimnasio totalmente equipado. Además, se ofrece aparcamiento subterráneo gratuito.

El Nuevo Museo de la Acrópolis se halla a 2,5 km. El hotel está bien comunicado por metro con las pintorescas zonas de Plaka y Monastiraki, situadas a menos de 2 km.",,37.98936253,23.724989,"[{'Habitación Doble Superior con sofá cama doble': '1 sofá camay1 cama doble grande'}, {'Standard Family Room with Queen and Double Sofa Bed': '1 sofá camay1 cama doble grande'}, {'Habitación Doble Superior': '1 cama doble grande'}, {'Habitación Doble Executive': '1 sofá camay1 cama doble grande'}, {'Suite Doble Superior con sofá': '1 sofá camay1 cama doble grande'}, {'Personal': '8.6'}, {'Instalaciones y servicios': '8.0'}, {'Limpieza': '8.3'}, {'Confort': '8.2'}, {'Relación calidad-precio': '7.6'}, {'Ubicación': '6.0'}, {'WiFi gratis': '8.3'}]"
32418,"1365 Peachtree Street, Atlanta, GA 30309, Estados Unidos","Este Residence Inn se encuentra a 5 minutos a pie de la estación de metro más cercana y a menos de 1,6 km de Atlantic Station. Cuenta con un gimnasio y conexión Wi-Fi gratuita en todo el hotel.

Las suites son amplias y cuentan con zonas de estar y de dormitorio independientes y cocina totalmente equipada. Todas las habitaciones disponen de TV vía satélite, aire acondicionado y un escritorio bien iluminado.

Todas las mañanas se sirve un desayuno. El hotel también ofrece servicio de habitaciones. A pocos minutos a pie del hotel hay numerosos restaurantes y cafeterías. Hay aparcamiento en garaje de pago disponible.

El Residence Inn Atlanta Midtown 17th Street goza de una ubicación céntrica, a solo 1,6 km del jardín botánico de Atlanta y a menos de 3,2 km del Instituto de Tecnología de Georgia.

El Residence Inn Atlanta Midtown 17th Street está a 16 km del aeropuerto internacional de Atlanta.","['Recepción 24 horas', 'Adaptado personas de movilidad reducida', 'Desayuno', 'Habitaciones sin humo', 'WiFi', 'Habitaciones familiares', 'Parking privado', 'Gimnasio']",33.79198781,-84.38580394,"[{'Suite de 1 dormitorio con cama grande y sofá cama': '1 sofá camay1 cama doble grande'}, {'Estudio con cama grande y sofá cama': '1 sofá camay1 cama doble grande'}, {'Personal': '8.2'}, {'Instalaciones y servicios': '7.8'}, {'Limpieza': '8.1'}, {'Confort': '8.1'}, {'Relación calidad-precio': '7.4'}, {'Ubicación': '8.6'}]"
32419,"Xenofontos 15A, Atenas, 10557, Grecia",,"['Ascensor', 'Servicio de limpieza diario', 'Habitaciones sin humo', 'WiFi gratis', 'Aire acondicionado', 'Habitaciones familiares', 'Parking privado']",37.97420687,23.73340736,"[{'Personal': '9.0'}, {'Instalaciones y servicios': '7.2'}, {'Limpieza': '8.0'}, {'Confort': '7.9'}, {'Relación calidad-precio': '7.6'}, {'Ubicación': '9.6'}, {'WiFi gratis': '10'}, {'Puntuación alta para Atenas': 'Puntuación baja para Atenas'}]"
32429,"255 Courtland Street Northeast, Atlanta, GA 30303, Estados Unidos","Este Hilton se encuentra en el centro de Atlanta, a 15 minutos a pie del parque Olímpico del Centenario, del acuario Georgia Aquarium y de las instalaciones de arte y los senderos del corredor Atlanta BeltLine. También cuenta con centro de fitness y 4 restaurantes. El alojamiento está situado a 3,6 km del jardín botánico de Atlanta.

El Nikolai’s Roof propone cocina belga artesanal de primera calidad y ofrece vistas al perfil urbano de Atlanta, mientras que el Nikolai’s Roof sirve platos pequeños. Asimismo, el Southern Elements prepara especialidades sureñas. Por su parte, el Trader Vic's elabora cocina polinesia.

El Hilton Atlanta cuenta con servicio de conserjería y centro de negocios. El bar cafetería MarketPlace tiene un horario modificado en estos momentos. Además, el establecimiento dispone de pista cubierta, aparcamiento (por un suplemento) y 51 salas de reuniones.

Todas las habitaciones incluyen TV de pantalla plana de 32 pulgadas, escritorio de granito con silla ergonómica Herman Miller y cafetera. Las suites constan de zona de comedor y sala de estar. El hotel también ofrece habitaciones adaptadas para personas con discapacidad. 

El Hilton Atlanta está ubicado a 8 minutos a pie del teatro Atlanta Civic Center y a 3 km del parque Piedmont Park. Asimismo, el establecimiento se halla a 15,4 km del aeropuerto internacional de Atlanta Hartsfield-Jackson. El hotel también se encuentra a 3,2 km del Estadio Mercedes-Benz y del pabellón State Farm Arena.","['Parking en el alojamiento', 'Recepción 24 horas', '4 restaurantes', 'Adaptado personas de movilidad reducida', 'Desayuno', 'Bar', 'Habitaciones sin humo', 'WiFi', 'Habitaciones familiares', 'Gimnasio']",33.76151975,-84.3838191,"[{'Habitación Doble - 2 camas dobles': '2 camas dobles'}, {'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Estudio con cama extragrande': '1 cama doble extragrande'}, {'Estudio Deluxe con cama grande': '1 cama doble extragrande'}, {'Habitación con cama extragrande - Adaptada para personas de movilidad reducida': '1 cama doble extragrande'}, {'Habitación Doble con 2 camas dobles adaptada para personas con movilidad reducida': '2 camas dobles'}, {'Planta Executive - Sala más amplia': '1 cama doble extragrandeo2 camas dobles'}, {'Habitación con el salón más grande - Planta Executive': '1 cama doble extragrandeo2 camas dobles'}, {'Habitación Doble Deluxe con 2 camas dobles y ducha a ras de suelo - Adaptada para personas de movilidad reducida': '2 camas dobles'}, {'Habitación Doble con 2 camas dobles - Adaptada para personas con problemas de audición': '2 camas dobles'}, {'Habitación con cama extragrande - Adaptada para personas con discapacidad auditiva': '1 cama doble extragrande'}, {'Habitación Doble con 2 camas dobles y vistas a la ciudad': '2 camas dobles'}, {'Habitación Doble con cama grande y vistas a la ciudad': '1 cama doble extragrande'}, {'Habitación Doble Premium con 2 camas dobles': '2 camas individuales'}, {'Habitación Premium con cama extragrande': '1 cama doble extragrande'}, {'Personal': '8.2'}, {'Instalaciones y servicios': '7.9'}, {'Limpieza': '8.1'}, {'Confort': '8.1'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '8.4'}]"
32445,"5018 Hawthorne Court 2, Atlanta, GA 30080, Estados Unidos","El Charming Home minutes from Atlanta Georgia ofrece alojamiento en Atlanta, a 6,4 km del Cobb Energy Centre, a 16 km del Atlanta History Center y a 20 km de Atlantic Station. Se encuentra a 5,2 km del parque Truist y ofrece WiFi gratuita y aparcamiento privado.

Este apartamento cuenta con aire acondicionado, 3 dormitorios, TV de pantalla plana y cocina con nevera. Se proporcionan toallas y ropa de cama.

El Museo Superior de Arte y el parque Piedmont se encuentran a 21 km del apartamento. El aeropuerto más cercano es el de DeKalb-Peachtree, ubicado a 23 km del Charming Home minutes from Atlanta Georgia.","['Parking gratis', 'Secadora de ropa', 'Habitaciones sin humo', 'WiFi gratis', 'Cocina', 'Habitaciones familiares']",33.89209736,-84.50840162,[]
32446,"7110 Hodgson Memorial Drive, Savannah, GA 31406, Estados Unidos","Este hotel de Georgia, situado a 6,5 km de la Universidad Savannah State, ofrece un desayuno continental diario, WiFi gratuita y piscina exterior. El Hunter Army Airfield se encuentra a 2,6 km.

Todas las habitaciones disponen de TV de pantalla plana con canales vía satélite y zona de estar independiente. El Georgia Oglethorpe Inn and Suites también ofrece set de café.

El Oglethrope Inn and Suites cuenta con centro de negocios, patio y centro de fitness para uso de los huéspedes. También hay lavandería automática y aparcamiento gratuito.

El hotel se encuentra a 9,5 km del centro histórico de Savannah y a 23 minutos en coche del aeropuerto internacional de Savannah. Se halla a 32,2 km de las playas de Tybee Island y a 7,2 km de Forsyth Park.","['Parking gratis', 'Adaptado personas de movilidad reducida', 'Recepción 24 horas', 'Desayuno', 'Tetera/cafetera en todas las habitaciones', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Habitaciones familiares', 'Gimnasio']",32.007365,-81.109577,
32447,"2164 Kingston Court, Marietta, GA 30067, Estados Unidos","El Hotel Weston se encuentra en Marietta, a 5,6 km del parque Truist, y ofrece alojamiento con centro de fitness, aparcamiento privado gratuito, jardín y salón compartido. Hay servicio de habitaciones, recepción 24 horas y WiFi gratuita en todas las instalaciones. Este establecimiento para no fumadores se encuentra a 7,7 km del Cobb Energy Centre.

Todos los alojamientos del hotel están equipados con TV de pantalla plana vía satélite. El baño es privado e incluye ducha, artículos de aseo gratuitos y secador de pelo. Los alojamientos del Hotel Weston cuentan con aire acondicionado y escritorio.

Hay servicio de lavandería e instalaciones de negocios, como fax y fotocopias.

El Hotel Weston se encuentra a 16 km del centro histórico de Atlanta y a 20 km de la estación Atlantic. El aeropuerto más cercano es el aeropuerto de DeKalb-Peachtree, a 23 km del hotel.",,33.923443,-84.488007,"[{'Suite Doble Deluxe - Cama grande': '1 sofá camay2 camas dobles grandes'}, {'Suite Deluxe con cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Suite Doble Deluxe - Cama grande': '2 camas dobles grandes'}, {'Estudio con cama grande adaptado para personas con movilidad reducida': '2 camas dobles grandes'}, {'Personal': '7.5'}, {'Instalaciones y servicios': '7.9'}, {'Limpieza': '8.3'}, {'Confort': '8.2'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '8.4'}, {'WiFi gratis': '6.1'}]"
