hotel_id,direction,description,attributes,latitude,longitude,scores
3541,"1421 East Crawford Street, Tampa, FL 33604, Estados Unidos","El The Urban Nest es un alojamiento sostenible situado en Tampa, a 7,8 km de Adventure Island y a 9 km de la Universidad del Sur de Florida. El alojamiento está a 7,1 km de los jardines Busch y cuenta con aire acondicionado, WiFi gratuita y aparcamiento privado. Este establecimiento para no fumadores se encuentra a 9,1 km del Amalie Arena.

Este establecimiento de 1 dormitorio cuenta con sala de estar con TV de pantalla plana con servicios de streaming, cocina totalmente equipada con horno y microondas y baño con secador de pelo. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

También hay un jardín.

El estadio Raymond James se encuentra a 10 km del establecimiento, mientras que el anfiteatro 1 800 Ask Gary está a 12 km. El aeropuerto más cercano es el aeropuerto internacional de Tampa, ubicado a 11 km del The Urban Nest.","['Parking gratis', 'Habitaciones sin humo', 'Bañera o ducha', 'Baño privado', 'WiFi gratis', 'Toallas', 'Papel higiénico']",28.013185,-82.443898,
3588,"3109 Southeast 8th Avenue, Cabo Coral, FL 33904, Estados Unidos","El Blue Door Retreat - Luxury Pool Home - sleeps 8 se encuentra en Cape Coral, a 47 km de Fishermen's Village y a 29 km de la Cámara de Comercio de Sanibel, y ofrece jardín y aire acondicionado. Ofrece piscina privada, WiFi gratuita y aparcamiento privado gratuito.

Esta villa cuenta con 3 dormitorios y cocina con lavavajillas y horno. TV de pantalla plana, zona de estar y 2 baños con bañera. La villa proporciona toallas y ropa de cama.

La villa está a 32 km del faro de Sanibel y a 35 km del Museo Bailey Matthews Shell. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 32 km del Blue Door Retreat - Luxury Pool Home - sleeps 8.","['Parking gratis', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Piscina al aire libre']",26.594603,-81.9581482,"[{'Personal': '9.9'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.8'}, {'Confort': '9.8'}, {'Relación calidad-precio': '9.5'}, {'Ubicación': '9.1'}, {'WiFi gratis': '10'}]"
3602,"Cabo Coral, 33914-4555, Estados Unidos","El Chic Cape Coral Oasis with Pool 5 Mi to Beach! ofrece alojamiento con aire acondicionado y piscina privada. se encuentra en Cape Coral. El alojamiento está a 48 km de la localidad de pescadores y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

La casa está situada en la planta baja y cuenta con 3 dormitorios, TV de pantalla plana por cable y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

La Cámara de Comercio de Sanibel se encuentra a 29 km de la casa, mientras que el faro de Sanibel está a 32 km. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 33 km del Chic Cape Coral Oasis with Pool 5 Mi to Beach!.","['Spa y centro de bienestar', 'Habitaciones sin humo', 'WiFi gratis', 'Piscina al aire libre', 'Parking en el alojamiento']",26.5943689,-81.9774937,
4113,"5048 Shoreway Loop #202, Orlando, 32819, Estados Unidos","El Beautiful LAKEVIEW Deluxe Condo Near Theme Parks se encuentra en el distrito Universal Orlando Resort Area de Orlando y ofrece aire acondicionado, balcón y vistas al lago. Este apartamento sostenible se encuentra a 2,7 km del centro de convenciones de Orange County y a 2,8 km del SeaWorld Orlando. El establecimiento es para no fumadores y se encuentra a 3,2 km de The Wheel at ICON Park Orlando.

Apartamento con conexión WiFi gratuita, TV, lavadora y cocina totalmente equipada con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

El apartamento cuenta con parque infantil.

El Beautiful LAKEVIEW Deluxe Condo Near Theme Parks se encuentra a 4,1 km del parque temático SeaWorld's Discovery Cove y a 6,8 km del parque temático Universal Studios Orlando. El aeropuerto internacional de Orlando, el más cercano, queda a 15 km.","['Aire acondicionado', 'Parking gratis', '¿Puedo llevar a mi mascota?', '¿Cuál es el horario de check-in y check-out?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', 'WiFi gratis', '¿Hay piscina?', '¿Hay spa?', '¿Hay restaurante?']",28.42864,-81.45176,"[{'Apartamento de 3 dormitorios': '2 camas doblesy2 camas dobles extragrandesy1 sofá cama'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '9.6'}, {'Limpieza': '9.4'}, {'Confort': '9.3'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.5'}, {'WiFi gratis': '10'}]"
4116,"Melbourne Beach, 32951, Estados Unidos","El Bright Melbourne Beach Escape with Private Pool ofrece aire acondicionado y se encuentra en Melbourne Beach, a 1,5 km del parque Spessard Holland South Beach y a 2,5 km del parque Spessard Holland North Beach. El alojamiento está a menos de 1 km de la playa de Coconut Point Park y ofrece conexión Wi-Fi gratuita en todas las instalaciones.

La casa está situada en la planta baja y cuenta con 3 dormitorios, TV de pantalla plana y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

La Sea Turtle Preservation Society Melbourne Beach se encuentra a 7,6 km de la casa, mientras que el Museo de Arte y Ciencia de Brevard está a 18 km. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 15 km del Bright Melbourne Beach Escape with Private Pool.","['¿Hay spa?', '¿Puedo llevar a mi mascota?', '¿Cuál es el horario de check-in y check-out?', '¿Se sirven desayunos?', '¿Está abierta la piscina?', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', 'WiFi gratis', 'Parking en el alojamiento', 'Piscina al aire libre']",28.03308734,-80.54473344,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
4119,"201 Ocean Avenue, Melbourne Beach, FL 32951, Estados Unidos",,"['Tetera/cafetera en todas las habitaciones', 'Adaptado personas de movilidad reducida', 'Parking gratis', 'Servicio de habitaciones', 'Habitaciones sin humo', 'WiFi gratis', 'Piscina al aire libre', 'Zona privada de playa', 'Desayuno']",28.06839,-80.557619,
4145,"Cabo Coral, 33914, Estados Unidos","El White House Villa se encuentra en Cape Coral y ofrece alojamiento con aire acondicionado y piscina privada. El alojamiento está a 47 km de la localidad de pescadores y cuenta con conexión Wi-Fi gratuita en todas las instalaciones.

La casa tiene patio, vistas a la piscina, 5 dormitorios, sala de estar, TV, cocina equipada con lavavajillas y horno y 4 baños con ducha a ras de suelo. Se proporcionan toallas y ropa de cama.

La casa también cuenta con parque infantil y jardín.

La Cámara de Comercio de Sanibel se encuentra a 30 km del White House Villa, mientras que el faro de Sanibel está a 33 km. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 30 km.","['Habitaciones sin humo', 'Mesa de comedor', 'Cafetera', 'WiFi gratis', 'Piscina al aire libre', 'Parking en el alojamiento']",26.556989,-82.013885,[]
4151,"Cabo Coral, 33909-2145, Estados Unidos",,"['Parking adaptado para personas de movilidad reducida', 'Habitaciones sin humo', 'WiFi gratis', 'Piscina al aire libre', 'Parking en el alojamiento', 'Parking en la calle']",26.6617679,-81.9461719,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '7.5'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
4175,"4275 South Babcock Street APT #208, Melbourne, FL 32901, Estados Unidos","El Elegant 3BR/2BA Condo Near Beaches & Attractions se encuentra en Melbourne y ofrece alojamiento con aire acondicionado, piscina climatizada, vistas al jardín y balcón. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

El apartamento está situado en la planta baja y cuenta con 3 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

También hay un jardín.

El Sea Turtle Preservation Society Melbourne Beach se encuentra a 9,4 km del apartamento, mientras que el Museo de Arte y Ciencia de Brevard está a 11 km. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 6 km del Elegant 3BR/2BA Condo Near Beaches & Attractions.",,28.0448218,-80.621536,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.2'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '9.2'}]"
4191,"Melbourne Beach, 32951, Estados Unidos","El The Pelican's Roost se encuentra en Melbourne Beach, a 200 metros del parque Spessard Holland South Beach y a menos de 1 km del parque Spessard Holland North Beach, y ofrece WiFi gratuita y aire acondicionado. Esta casa se encuentra a 16 km del Museo de Arte y Ciencia de Brevard y a 46 km de la estación de la Guardia Costera de los Estados Unidos Port Canaveral Wharf.

La casa está equipada con 3 dormitorios, 3 baños, ropa de cama, toallas, TV, cocina totalmente equipada y balcón con vistas al mar.

La playa Coconut Point Park se encuentra a 1,5 km de la casa, mientras que la Sea Turtle Preservation Society Melbourne Beach está a 6 km. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 13 km del The Pelican's Roost.","['Habitaciones sin humo', 'Fogones', 'Parking en el alojamiento', 'WiFi gratis', 'Cafetera', 'Situado frente a la playa']",28.042902,-80.545619,
4193,"Kissimmee, FL 34746, Estados Unidos","El Amazing Apartment at Storey Lake Resort SL3151403 ofrece aire acondicionado y se encuentra en Kissimmee, a 10 km de Gatorland y a 11 km de Disney Springs. El establecimiento cuenta con balcón, aparcamiento privado gratuito y WiFi gratuita. Este establecimiento para no fumadores se encuentra a 11 km del ESPN Wide World of Sports.

La casa es amplia y cuenta con 2 dormitorios, TV de pantalla plana y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y nevera. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El Disney's Hollywood Studios se encuentra a 11 km de la casa, mientras que el Disney's Boardwalk está a 12 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 22 km del Amazing Apartment at Storey Lake Resort SL3151403.","['Gimnasio', 'Parking gratis', 'WiFi gratis', 'Ascensor', 'Piscina al aire libre']",28.3411147,-81.4733223,
4194,"3174 Feltrim Place 402, Kissimmee, FL 34747, Estados Unidos","El Beautiful Orlando Apt with Nemo Bedroom, 15 min to Disney! Ofrece alojamiento con piscina privada, WiFi gratuita y ascensor. Este alojamiento con aire acondicionado está a 10 km del parque temático Disney's Animal Kingdom. Este establecimiento para no fumadores se encuentra a 11 km del parque acuático Disney's Blizzard Beach.

El apartamento es amplio y cuenta con 2 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana, cocina totalmente equipada y balcón con vistas al jardín. También hay 2 baños con secador de pelo.

El ESPN Wide World of Sports se encuentra a 12 km del apartamento, mientras que el paseo marítimo de Disney está a 13 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 37 km del Beautiful Orlando Apt with Nemo Bedroom, 15 min to Disney!.","['¿Hay spa?', '¿Cuál es el horario de check-in y check-out?', '¿Se sirven desayunos?', 'Barbacoa', 'Habitaciones sin humo', '¿Está abierta la piscina?', '¿Puedo aparcar aquí?', 'WiFi gratis', 'Ascensor', 'Piscina al aire libre']",28.3409154,-81.6291873,"[{'Personal': '9.7'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.7'}, {'Confort': '9.1'}, {'Relación calidad-precio': '9.7'}, {'Ubicación': '10'}]"
4206,"4173 Paragraph Drive, Kissimmee, FL 34746, Estados Unidos","El A Winterfield/lakeview se encuentra en Kissimmee y ofrece piscina privada y vistas al jardín. Esta casa ofrece vistas a la piscina y al río y WiFi gratuita.

La casa cuenta con 9 dormitorios, 5 baños, ropa de cama, toallas, TV de pantalla plana con servicios de streaming, zona de comedor, cocina totalmente equipada y patio con vistas al lago. La casa cuenta con aire acondicionado, zona de estar, lavadora y 5 baños con bañera y ducha.

La casa cuenta con parque infantil. El A Winterfield/lakeview cuenta con parque acuático y piscina infantil.

El establecimiento se encuentra a 13 km de Gatorland y a 14 km de Disney Springs. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del A Winterfield/lakeview.",,28.335346,-81.450548,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
4216,"Kissimmee, 34746, Estados Unidos","El 3Br, 2,5Ba Townhome With Lake View, Sunny Rear Yard Townhouse se encuentra en Kissimmee, a 14 km del ESPN Wide World of Sports, a 14 km de Disney's Hollywood Studios y a 15 km del parque acuático Disney's Blizzard Beach. El alojamiento está a 14 km de Gatorland y cuenta con aire acondicionado, aparcamiento privado y WiFi gratuita.

La casa cuenta con TV. El alojamiento dispone de cocina con lavavajillas y microondas.

Disney Springs y Disney's Boardwalk se encuentran a 15 km de la casa. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del 3Br. Casa Unifamiliar 2.5Ba Casa unifamiliar Sunny Rear Yard con vistas al lago.","['Parking gratis', 'Cocina', 'Habitaciones sin humo', 'WiFi gratis', 'Piscina', 'Lavadora']",28.29266,-81.471381,
4226,"Kissimmee, 34758, Estados Unidos","El Willow Tree Villa #45857 se encuentra en Kissimmee, a 23 km de Gatorland, a 25 km del ESPN Wide World of Sports y a 25 km de Disney's Hollywood Studios. Ofrece piscina privada, WiFi gratuita y aparcamiento privado gratuito.

La casa cuenta con aire acondicionado, 3 dormitorios, cocina y 2 baños. Hay TV.

La casa está a 25 km del parque acuático Disney's Blizzard Beach y a 26 km de Disney Springs. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del Willow Tree Villa #45857.","['Parking gratis', 'Cocina', 'Habitaciones sin humo', 'Lavavajillas', 'WiFi gratis', 'Piscina']",28.230463,-81.503911,[]
4250,"2409 East 2nd Avenue 305, Tampa, FL 33605, Estados Unidos","El Perfect Getaway Rentals LLC se encuentra en Tampa y ofrece alojamiento con piscina privada, WiFi gratuita y aparcamiento privado gratuito. El establecimiento cuenta con ascensor y chimenea al aire libre. El establecimiento es para no fumadores y está a 3,7 km del Amalie Arena.

El apartamento es amplio y cuenta con 1 dormitorio, 1 baño, ropa de cama, toallas, TV de pantalla plana con servicios de streaming, zona de comedor, cocina totalmente equipada y balcón con vistas a la piscina. El alojamiento cuenta con aire acondicionado, bañera y vestidor. Para mayor privacidad, el alojamiento tiene una entrada privada y está protegido por seguridad de día completo.

El apartamento ofrece servicio de alquiler de bicicletas.

El estadio Raymond James y los jardines Busch están a 11 km del Perfect Getaway Rentals LLC. El aeropuerto internacional de Tampa es el más cercano y queda a 10 km.",,27.9561904,-82.4316865,"[{'Apartamento de 1 dormitorio': '1 cama doble grande'}, {'Personal': '8.4'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.7'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.7'}, {'Ubicación': '8.8'}]"
