,user_id,name,review_count,useful,cool,source_id
61876,h7p-GuaHFGsiKCF4g6Bjqg,Alexis,3184,12407,8335,0
61899,gaBypTGpPmBw3uZmr_AzPA,Elly,103,135,39,0
61915,gA9zk0LimSqkX_B2lqxJUw,Jon,46,94,18,0
61957,tuLH_BcmXcIRTHHO7fJsVA,Charles,28,12,6,0
61974,pWQLrElxppQ0J-adhmaJ_w,David,41,26,3,0
62042,qjOz8MZBXlpsUET_7kJlwQ,Tom,120,271,37,0
62109,bsTIrxkk1H2ddQhgCoJhjw,Sefali,252,668,466,0
62110,byfulTDZQwPSjGI9PFhX2A,B,7,2,0,0
62134,V6skvydz0Hy4yWG2kquXwA,Kip,4,2,1,0
62135,CMZDABnxD44sGlCPekFu3w,Rachel,342,1008,664,0
62153,ZuLVDPYBM6nytPYDVzrtQA,South,138,121,27,0
62281,0JuHHx1lQmEuO_Y07CQYow,Sang,43,60,7,0
62324,xCeapwmu5p0sqIkOzpBgPw,Margarette,58,36,15,0
62381,AZXB9jNTrG07694wRv1qiA,Julie,284,275,80,0
62394,YTuksHb6YsMI62BqEG_eRA,Bob,251,175,73,0
62451,uuQ7ODEsGKvM4D5nccjO2Q,Dale,45,50,18,0
62495,h1ws-3BAGSB3q4QEMO535w,Marta,299,552,111,0
62540,6OZ6x1W4Jr0plzjZJIu1PA,Richard,798,734,437,0
62617,Khe-fzQpJ0xPlPwFckBjHA,Mike,1825,8476,4495,0
62619,cunpzBkEboEewYlFofWhTQ,Madeleine,102,130,76,0
62754,81E27lL25iFXinm-fLRo3A,Jennifer,115,192,46,0
62794,M1Rg1pBkC2Co1NZP5QSSDw,Sherrice,185,206,70,0
62842,IgXmkMnfVWSUNyUFaGPHmg,Steve,72,105,13,0
62875,7OcQbFZ9kRYgDD5BUos0Wg,Joseph,181,205,70,0
62903,xywXoLnG7qWIayFu8oZQgQ,Lori,1227,9725,7701,0
62905,fdez0D4ovth2k1IvR0ZbpQ,Uliana,28,40,13,0
62939,ve8J3jometSzOV6qMltZ4A,Dana,169,85,25,0
62946,skNNQ9TfpaA50Zz2pQjfXg,Latrice,404,430,193,0
63105,PyYBky3iWH9Fo_bUxoYyDQ,Liz,24,49,5,0
63136,aOYms2STt-7u8-PwAwHEiQ,Julie,104,72,20,0
63262,u00UM8MXgZV08A-ihnD2ow,Jayne,49,46,23,0
63383,nyl_1VcRIAyI55bb_scpdw,Mary,2399,18313,16386,0
63400,KvoHp9A3TgaiVWj4SZpdAg,C David,373,699,453,0
63452,uHA2E62LB8EnQMr4DUALBw,Keith,594,2811,2335,0
63571,b9HV74ZB2neuy51hWstUGQ,Sarah,60,67,22,0
63630,WDW7cqr-qhqARM_MDXCcGg,Annie,74,95,22,0
63653,P-Scoe-7mXhb8BUjhGeJjw,Kris,14,13,4,0
63675,mPNsCj0_fMuNfxxkgeR1Hg,Lauren,41,47,8,0
63693,VA1vV3EaD1ohS7gGOLc5WA,John,1096,4145,3317,0
63697,ys26Cac6wDZr5cIzMRCa0A,Amy,415,1459,718,0
63709,AcnBMIOIuHPf7jrxXsRI8Q,Theresa,79,57,13,0
63735,7NHf3QgyGlZ_9pwdWLFdhA,Carolyn,290,649,590,0
63777,JtksLl6qFDjNVVTELYW4ew,M,56,47,7,0
63820,zu-e06_BM_TdkAZEKMrIww,Majlinda,447,949,420,0
63828,MDDXqI9HcXui7VboLY7BQg,Haley,299,690,624,0
63852,qG6LunFMvMHpk2hhtvQ8sg,Amanda,39,18,8,0
63873,NUoaezWcRJ5PQLIcy_u6Wg,John,15,4,0,0
63906,smopSnmeEzhRU34cans8Cg,Sarah,144,185,63,0
63934,OY3n8rYzb2Rn5rXkNorPGg,Phillip,35,38,6,0
64148,8JALSJgCci0_d0y3kgsz4w,Terry,36,20,5,0
64252,0HLwzHL_7nZU8d1W7rP6lQ,Leah,87,58,13,0
64272,RJm5qxSw1Ct5VNrEOg1h_g,Caprice,743,1482,794,0
64316,Xai_YKHbkJ6ZxMvsucwOhw,Ryan,66,226,75,0
64422,g34Qcj06LmCDhKzksfVNJA,Joe,293,1460,1181,0
64456,NFbqJDdwiG0UCWqPrTUKLQ,c,5,34,3,0
64512,tn00cXYsVghcOCDlKwEoMQ,Esmie,7,3,0,0
64530,1msVg_B-Ef6K814sQDOTPA,Leslie,285,375,122,0
64797,vwRG7r8kELEqN60ep_JgEg,Shannah,1450,4040,2195,0
64809,Lagm9YdxQeQqW7sGqWZHHg,Michelle,13,4,2,0
64922,vG73PwW2u43An4_b4CGSuA,Jacqui,180,289,209,0
64970,oJaFpamkCZNuWr-YdFVfvw,Susan,21,18,6,0
64975,Ul68zwfbSnTgLLzZWQohtg,Sarah,25,4,2,0
65044,g5oCv1336-9h7hs-Zn3bQQ,Amy,83,64,11,0
65083,kwcZaFdfZlGiFfeDxvuyNw,Ilene,559,2155,1676,0
65119,GNPSvRs7i9NB-2TYm2GK8w,Astrya,108,85,34,0
65182,1dvNYKO1c6K4xfKUZ-RDOA,Sheila,46,68,9,0
65201,opEEYvxMqC04enXOl5uJXg,greg,25,35,2,0
65224,KP0VYQeeJ8oNOY4xYNSnVA,Eric,201,108,58,0
65253,NBDBC4EbDaedRciwBQAK1w,Anh,4,0,0,0
65276,CachdUJYicETiufuOoJXnA,Olivia,122,142,59,0
65279,1-aZ2AVsc3J8UDrPfG-1dw,Sue,94,47,7,0
65289,q7JsCStDjTL0eJ9OUYPnPQ,Andrew,20,4,1,0
65555,r9zQTvqvr5_oBdW5vNteVQ,Charmyra,178,99,33,0
65600,TEOsQYtNENI0vRC4l9VQ0A,Kelly,16,5,2,0
65764,gLGMoJDO2QF_zwZXFxiClg,Alexandra,118,155,69,0
65894,-9JDsO4UFwXD6tiDfqArwQ,shaneka,97,91,16,0
65937,1kdXLwdjvuk7FIS3c-oOPA,L,182,441,101,0
66003,SkeqMYpoLPJZ2_gqkpKN7Q,Heather,395,343,117,0
66116,DCLohtdqbFtEkdax1HRtew,Devon,365,704,233,0
66149,RD1laXKh5zBiiTIR-zSwhQ,R,60,37,4,0
66205,HG8QB1AUiic-zBQZU0jCWg,J,187,233,91,0
66386,ceOgTpuVltWRkwr3Q5Yj-A,Tiffany,83,59,10,0
66409,HuIgJul7zeR15Gj3Vv0L1g,Erica,9,7,0,0
66472,X8rmVc7zbtKCwipaAO_6Sg,Renee,242,385,170,0
66509,pZyBSEydPJ4WTnSzapKRsg,Suni,147,340,32,0
66578,dXZqCpDFUqfV8Ii68jZkXA,Tyler,37,21,6,0
66625,KFI4A6qVt_c1FV03QvUsJg,Matthew,21,28,9,0
66699,Rrt9Pv93dnaAWHb7Y0Ro3A,Marie,33,30,3,0
66714,KNTUS8wUB9o8jXkgY0St_g,Rosalind,9,13,2,0
66753,Aw2H2fMoVEoSdqpoV8aIOw,Nicole,154,232,141,0
66757,s5lbfjpj2Kzu7pNzM_94SA,Rebecca,41,23,3,0
66762,hK3E-C9biOM-01qVK64gGQ,Pat,485,1746,1456,0
66772,GU_4tHnCYE6aKGU2XH-zkA,Pejmon,15,32,11,0
66796,qfJbUGHD1U6myKN62NA2Xg,Jane,334,436,128,0
66801,fqSa6xgrhjOTgDqHHdHRVg,Gabby,110,170,55,0
66933,AHdZ19fNgWfDze0hwGhy9w,Nikol,72,70,24,0
67005,DNjCvrfYlEm7kDRwp5Z1cg,Tricia,38,23,13,0
67025,NCjQXZnTwxsLYZR-12uUzw,Lauren,388,748,356,0
67081,VKj6LamoMDkzwrqZS76Gdw,Corrin,123,52,22,0
67082,ofsAHx8sTwZXxMWW9VW1tw,Blaise,125,65,14,0
67233,L8Euta_K7ZDA5iwBHDyhbA,Ashley,566,1119,726,0
67265,ipz5Yrcur-TZ9w4qPQKmew,Amanda,90,21,5,0
67299,zbimDwUSCaHt6LfuSXBrNQ,Serouj,23,20,3,0
67332,ALNUwFXAHXmFeQ9V2gCTfA,Melissa,416,840,369,0
67336,UXC_285cgKO5LZqqKVRv1Q,Taryn,14,38,4,0
67383,dYqFZwhH1KLQiv8FUs2ASQ,Trekforbeer,852,753,255,0
67388,POjqWhlXdeMNe0UiLmOUrg,Sam,117,109,51,0
67480,qcf3A5mtPntTmmSfADo6tg,Andi,919,14915,13174,0
67484,mHntp5tE8Cz06lfaXyTRWQ,Lavada,117,314,114,0
67485,I6V4lGpdsO8MgR6Y4TKVNQ,Justin,31,22,2,0
67491,-7XrSrJfHndHc_taEXurTw,Paul,381,557,263,0
67724,JRsGihBLWYVeeWRLP3in9A,Ashley,207,144,74,0
67759,oDFZvSg7G-pag_dz5U26Mw,Michael,43,10,7,0
67807,5rHxypZXthrCWgJOri9xow,Nick,17,2,0,0
67842,Gb4FmtGo8iHf0eWiG1trJA,Rich,96,125,41,0
67848,mz09cepMFCaFgX8hzSPcKQ,Dave,204,287,123,0
67869,1l-RA6oeyj3MbEQnKlAjSw,Nellie,76,103,10,0
67928,kulP4rgLtL6FGAOtOgh9pw,Cesar,326,1132,573,0
67972,_DyGIB-XpLHHIK9s9VlVsw,Gordon,144,242,31,0
68141,rAT5q-RFrZou9aey2IqiDQ,Elena,125,135,29,0
68258,BssmA6eyn-5wAPI5lqlNNw,Carter,118,163,39,0
68331,DdGnqloDKgNkFtrETTK87Q,Greg,80,33,9,0
68387,XoWS8fKowsNdODP9XqCUKA,Jennifer,377,156,75,0
68403,7UmsNt4c9T0xQ2kQMp88_A,Charlie,38,55,5,0
68457,VCTSEyHZDoWVmD5x4olQUg,Steve,25,6,7,0
68510,26f9MJBar9W5xJAjewSwaw,Chris,457,1294,811,0
68681,IbEqk6DaMFDvdMq-RnNWBQ,Tracy,52,29,5,0
68752,3B5N3O0dk0NDteAbCZkT9Q,Kim,312,357,83,0
68782,e4rfBMq4UugHV4TZeVmLgQ,Kent,6,2,0,0
68786,3S-yyU3xgFjJ10dgXwz2vA,Kacie,14,18,2,0
68791,t1kDyWE2NImxrMfMOrpR_w,Ben,210,281,105,0
68866,NxeUo5GbfCTljr16VRv8kQ,M,192,218,32,0
68949,6hsU7aYzreLBNGmu09-afQ,Steven,25,14,2,0
68959,bpf_l7bnDs96VsEgS97f8A,Robert,680,981,228,0
68989,QtRWJniglDp1fkhvnErsZg,Alyssa,20,4,1,0
69017,EktGmM6cG1dE6uk_pDslmQ,Jerry,858,697,213,0
69092,N3EiLxWzl-JfopSKV_sCEQ,Ron,240,333,188,0
69109,FtNOuj0fwiggkIPrMQ5SJQ,Carrington,101,140,121,0
69147,D1XnLvQWBeDbwKWnFBq9RQ,Sylvester,23,23,6,0
69193,wreG4pUl3Tw5CrbKDVVg2Q,Olivia,12,5,0,0
69266,t8kZQImufct1fU-5FFNv3w,Mark,37,46,5,0
69312,3WIzshZB6W4SFqdDKsCVIA,Tammara,16,10,2,0
69385,NtKvsX9FKza_Pl2B7H9jiw,Naomi,5,1,0,0
69398,wEp-ZgJ6XpETVo1rsYsuvA,Lisa,105,72,39,0
69455,W1p8_CFW5FISSihmQo5Qzw,Nancy,298,488,252,0
69503,awiHOKNDCKbAOfBDBWdbMg,C,97,72,17,0
69600,NpVI3lyIHxk4Re9JTz_ggQ,Janie,18,4,0,0
69647,NXhyMBnUIjNFfHKtPg3mGQ,Matt,26,24,4,0
69869,LWRIir9i_axflXgT_mOi3A,Paula,51,57,20,0
69899,dWTrJdEPoZB8LkOPv_jxsA,Leslie,300,810,544,0
69945,geHbEK2uGEf_6hBl-wF6ww,Ling,6,4,0,0
69983,APw-VRnK4uUjAQxqTDZKNQ,Kirk,13,10,9,0
69992,9t-i7HABjShUsEQXvyrxQA,Kim,9,18,3,0
70039,FhYZF1o5K87S9rtvz2OOtw,Eric,92,119,48,0
70140,Qcbq6gLdRQmTP3d52NzYUw,Christina,12,34,6,0
70143,mOh9IrbPgMt7KzhuDStXew,David,31,15,0,0
70167,eEyi77shP-wHUUUCk9DJwA,Michael,128,102,29,0
70185,SzQNBe1U4tYnwTIA_t64yQ,Reese,119,114,49,0
70213,F1UauB50g3-FvucNxFJtTA,Felix,140,83,30,0
70249,J2tpajUShfcIx467_FQtrw,Tina,56,30,15,0
70259,IcowqfUjDSmdwtT0vp4pRg,Kimmy,553,603,302,0
70262,1LBiaytob4-fL1sK87jwtg,Lauren,25,18,8,0
70295,xalgcjscRLNPuyaAeKNThA,Tank,1647,4223,2725,0
70318,t77iaBQb3pyj2rtwffiLEg,Danielle,164,218,41,0
70561,MatyUqISKukPYLms_I95IQ,Nadine,307,994,596,0
70570,sIH5HbEwhbxt-4waYoDUBw,Casey,307,630,257,0
70581,iiaWyeXrdiddVVshvv7mzA,Riley,412,1106,742,0
70641,GiLaH7R2CMpLvDRAB3tzew,Rachel,48,19,3,0
70696,lK6vU1_UCK1owB6VEIOZPQ,Kevin,564,668,287,0
70721,LP4etdbW_KEJFQLnZUDXRw,Tim,44,57,10,0
70738,bIOL5Kl2CUmnSuzsH4dC_Q,Nelle,20,39,3,0
70782,GtzvSt8o-9ckngGv2BarsA,Marie,3,34,4,0
70827,GEeZrhHoMbgVQlWTiKqJ5A,Tennie,16,10,2,0
70850,xbIU6pOYrN7UcbtVgQM2LA,Armando,95,155,34,0
70856,WEk-1mWXDQqpEZqs1P3RHA,Raymond,168,160,40,0
71011,8bZ9QiMWMpAka36qHh2OSg,Robyn,359,884,467,0
71065,NZ87ZISv0wrqSwNObZ-7yg,Elizabeth,77,55,20,0
71143,nM1UrsgKerPBwB-07v-PEw,Jami,243,305,251,0
71260,gDmoQQu9szZBxEW29Ds7Jw,Adam,142,45,13,0
71296,IlGYj_XAMG3v75rfmtBs_Q,Dominik,5434,3267,2146,0
71304,ZUrKTmy-xVgshdDlK_rF-Q,Eric,497,642,157,0
71412,fzoHTVgeEEraG3Lu4NjZpw,Minda,94,44,14,0
71427,20tJfeDYSUDaN8KBuYHPDQ,Laura,19,9,2,0
71454,PT0DTDHfC5YQieHUdZZzQg,Megan,45,40,12,0
71465,zGc3UZ8gq_orRc3xNCf-ow,C Y,87,51,8,0
71579,bV-bRxZQzNopoRzSah3s1Q,Merlin,651,1366,556,0
71580,OxPwTirxr6jsthULWBAuZg,Alexis,202,232,80,0
71593,forT0gYJlY7gIc7cFeho6w,David,50,26,7,0
71608,bbf5hkBKZDNMnZ8Sacc6hg,Shannon,35,39,9,0
71779,Qi82egFU2DmpDn2qCJXzsA,Brian,42,23,5,0
71797,UUVVpf5hjpCKT7o0NwrZmg,Eli,49,39,21,0
71815,KSh4n9_JeexX4xqnrrbsZA,JL,244,198,44,0
71852,c9P68nCkuUJ-uWzzVknPxg,Lucy,6,25,2,0
71893,Xs2-ze10BKQ20IRk5_cKjA,Alonna,38,68,25,0
71916,YCpnfvTvq59xKoi0QnBtow,Shirley,10,9,2,0
71968,CXcTU06YOzWm3iyOtbgiVQ,Kristi,4,1,0,0
71973,eWv4QOGX1XNjLiwAMluehw,Shelbi,219,366,300,0
72048,gn5_Xjy77cM23RWyv48UIw,Halee-Catherine,33,34,6,0
72088,S8LWSQDtVAsud9yBGwxY6Q,Megan,73,62,4,0
72129,kN3s21umHvmrNzuFVEiE-Q,Anna,162,219,68,0
72139,t9GwBavikn5euXkSItmxNA,Sonia,66,87,23,0
72191,7buxWGxDnGYa8mixEK3FVg,Casey,108,83,33,0
72346,VRztMupXKUwxavsBpEJDgA,Justin,29,28,5,0
72348,zOH3DqHrF3YJ8XfqQWJ7vg,Katie,19,18,2,0
72476,-Fyi0J0MoIFz5g9T-wtS4g,Scott,114,132,56,0
72485,2A7AgxB0phzWtAB5KRkd0g,Dee,53,93,21,0
72496,t6cvXZrt7M9kRWpOHgL5VA,Christine,175,167,48,0
72542,no7n0cTccHLv3wbkN0nS-g,Patrice,25,24,6,0
72576,E3RYqJqfUTeBazY3BM3wwg,David,77,88,16,0
72604,tZ5U0noloIyw_1I0m5qAfw,Gary,459,527,250,0
72657,q4Oz1c_OjGu_a8ZkP53Vnw,Krash,303,226,27,0
72767,qNO-P3h_sAmPEE8fZ4EGbA,Bridget,103,157,41,0
72855,u4jDNOwXz33qHhYeQ8NNeg,Tana,11,5,0,0
72858,mRqOKSc4DBuRPJ6BTv5UcA,Kyli,77,251,99,0
72901,r_YSHBzAbf3lBMPKM_KO4Q,Kirk,87,73,31,0
72954,gmmMR8cN5K8JJPxdEfssbA,Garrett,8,22,0,0
73010,oKRRHeigRmTnlhVq3-txIQ,Antonio,16,31,6,0
73089,8g8qGnoLpf0l6HGEyQYKBw,Diane,347,235,64,0
73150,B7ygjO6fbs5IhW2ykL_MQQ,Mike,486,1158,218,0
73181,x-aHM9y-vc5l2-XK4G6z1A,Rebecca,516,840,586,0
73238,5MKqkzDbludCpSqBlZU3Kg,Lauren,177,410,163,0
73290,1NbrDt22LAUDQkTOKgNHsA,Kathryn,12,4,1,0
73327,Z4o3yIkrLutOxLFr_1Xynw,David,870,6309,5201,0
73345,XBHRVCAKKgPVdG_cx7YQTw,Jessica,285,318,72,0
73444,L5cDq0gwKmk5eZn0MrX4aA,Jean,17,9,1,0
73551,J2i7ibyNFRhXyLiJwJtIyg,Kandis,62,73,27,0
73569,WWOiE3X0hNC7x2R7Q-xK1g,Leanne,382,658,479,0
73595,Mt4iYBMsNmsXLjHe4JIIEw,Claire,96,94,20,0
73639,u4SpPgA1bIDYsV4_X3v1PQ,Laura,224,591,362,0
73642,zrJ-x7MidXhHMaMD1OYvSw,Shanna,20,8,4,0
73727,N0un75Nz_OGmhcROiuj8VA,Anvita,391,1139,839,0
73846,azjN7KSVF1K9VEhxssyp-w,Anki,10,5,1,0
73950,hEmiqT3uGsF3H5-6QDAk7Q,Ryann,14,3,2,0
74067,4kAKOaQL3W5z5nFXhhdvyQ,Karen,247,403,196,0
74169,S33IUieqzZpVDZMwEvHQNw,Marie,471,681,335,0
74181,ftiitD4ua2PbMsKfs43LRg,Larry,128,328,179,0
74187,6ae2fWs9o_gbVmfprq8v3Q,Joseph,38,17,5,0
74191,1EoOjrbCCjXes-kkjGTXqQ,Kirk,88,140,24,0
74283,d9tQdYygwMUezpxdGFo1dw,c,65,37,6,0
74429,kGy5DjVAAqgHMzoFt7NZng,Musicsphere,189,56,22,0
74455,vL1TuCF1EbmEhWmjcG7iRw,Brandy,34,81,12,0
74456,29UB_wrnUIdsxV2ZmrlZSg,Raquel,20,37,21,0
74488,0YsIEWVmxeup6NEszHiIOw,Katrina,118,107,38,0
74556,x21qtaRXJNeyEr6AOBznVg,Batman,11,3,2,0
74743,vqw9GKC_CDTIPSHJ8r4G9g,Tim,18,29,3,0
74855,eZz6SlVD975FH9c3ioT3Fw,Molly,452,1007,459,0
74861,R5rMLPp7gc7TsbGMCuQccA,Laura,41,23,2,0
75048,qmklfRiasr-j0euwXtcprw,Trina,44,59,10,0
75102,Q17Yh-Zsb4VBWd7-ltNh4A,Daniel,357,263,54,0
75203,1Krb1ZJ0lPuyIGaZU79w-g,T,171,208,67,0
75222,dkvRoZ646VM9fwqARUcHgg,Mary,258,486,391,0
75273,wgqlFsng4Zkpic4KbM6C5w,Christina,201,311,134,0
75417,toHDdVT1FUAoxG0vVxbaWw,Robby,23,21,1,0
75460,Dl-ILMCXPSpasoYJjN0aXA,Shelley,76,62,14,0
75524,Qm3OqdoOpnPsQXMGpMHtEw,Jesse,45,26,4,0
75529,sgK8_cpe6FTk2HD0P27K0g,Adam,417,194,64,0
75560,Dpkw2rbmIGl-ls6RKIF1vA,Maria Eduarda,185,118,35,0
75652,1YScvsvtWAD__wUeSMsE_g,Richard,24,12,5,0
75665,tyK2-tKGXmRHTDuxtgYYGg,J,70,25,9,0
75858,dcQdi1bLhOKt8YH-ocHiag,Chris,349,200,200,0
75874,eoPaxSNmGPSLpWaoF-ebkQ,Alexandra,13,19,0,0
75903,9BzlclzAH_XdTOijPQZaOw,Scott,114,116,10,0
75976,W4YjMI0HrXWFYBhJDuLy4g,Julie,15,2,1,0
75980,fXBz0a6pGNuVjA4zYBJ7Gg,Amy,54,159,37,0
76043,P0koE1yKjJvJRgaYbIFqyw,Lynx,635,1554,792,0
76049,xWdShPbnLZx7zTUbYVaWhA,Camilla,254,502,284,0
76053,UirzywGfR-iubJTmUhzTXQ,Colby,31,29,3,0
76090,0AJIpXKs5kiZLDU30_Ci4Q,Erika,129,119,35,0
76099,BXAZB-k-NDKcFRPleYF7GA,Amber,784,485,197,0
76149,T8YDFhNriQpO2wLnOY2tjA,Celine,9,11,5,0
76398,1KVMrASElCoqaPOBqHeY1g,Yelp,431,507,242,0
76418,jeiInqht2BHE9b6MnP0eQg,Eduardo,42,78,65,0
76423,ejW8y66AUk16t-mYVg5BUg,Kelly,44,25,1,0
76528,5ShwNQ09CochxtUZ-jphsw,Jenny,2,0,0,0
76567,2YHsUr7J_DFmUIWRGdfOAg,Bob,135,31,5,0
76612,s6F579ooLepPTV1OJjJ2YA,Glenn,324,352,144,0
76757,5BIhkthDtf7Gt2QUd61Zpg,Amanda,295,530,237,0
76818,_v0hpYfvTBfzXZW8W_fCvA,P F,51,41,9,0
76880,dnkElTR9NUhM28mdBrYAtQ,Helen,8,17,1,0
76890,YZq2juGNBAOXzdSR7-0IOw,Peter,18,16,2,0
76897,H2gDfx25Sslt_iv73Yt4aw,Judy,24,10,2,0
76906,UvGrtngH9e8MFhaWznAXww,Komal,288,819,405,0
76923,h13bJGMaS41UXmlAPIJBbg,Laura,1,0,0,0
77036,06Jkfwib9MUajR1LMCoXrw,Chris,101,73,38,0
77055,QCk-fw9GznmZMNuNP-eIzQ,Tannus,76,118,53,0
77143,1fuy8b4tVSJClKHtYpIJZQ,Andrew,13,12,6,0
77178,nAe5USXtIe-o7Y-7J0tHlQ,Kay,130,103,15,0
77221,NDIHXKKS44oZA6EUBn9Gyg,Mary,44,21,4,0
77293,F2X3FwekoMUYgi-BVjBI6A,Tayler,5,27,0,0
77326,vkaVAngdcCq0aVxZQ31jog,Kim,14,26,22,0
77399,eQQs6Cgsco6nAwbet4QrAA,Honouray,287,155,45,0
77429,r_YhWQ2sJBMvNvz58Ykm3Q,Rebecca,9,2,1,0
77462,rs3UHGkgcygaDdaL8IjYQw,Yin,784,708,354,0
77469,t0rCd6gRlenPMTAWFuoNTA,Kristin,84,117,11,0
77481,cWfucs3jwoI_GTyNI3W2ig,Dusty,56,233,29,0
77488,oAsTvd4Kw217pA40iEKuNg,Phillip,101,136,52,0
77554,DjrXkew6R2hDyXGTzjG24w,Brandon,13,1,0,0
77630,B9FpbRp4rgldjAw2BwLGcg,Jeff,815,1134,334,0
77707,2TeZ_QJ8rnQkTbIrBfsE4w,Mitchell,144,121,32,0
77739,d3oVJnntN8ZWyDFjXKvKfQ,Ken,145,105,27,0
77743,MsJjOCZj2agTZCAHKuVL3Q,Amanda,17,4,1,0
77862,rIH4hc4CjwGxwl4dnL__LQ,Mark,90,66,35,0
77946,5MZSmKddTU2KdF8suVKHwA,Keely,69,30,24,0
78057,_jFutMvmxybQckhu_uY51w,Victoria,24,53,2,0
78073,sHxtp75fI2t986NxfzFa9A,Elka,2,0,0,0
78180,kfw8shHObvE79C5xgN_t3g,Amye,232,188,48,0
78278,G4DmqPshpisrNDToaafmCQ,Tracy,43,113,13,0
78307,A8BriVFBGgGzp28AZUAi7A,Christine,189,130,29,0
78318,s4G4MQF_8OsNxt2RK3RK8Q,Justin,407,611,255,0
78348,QgQTi8XiI2ULUUOqWM9aVw,Linda,4,4,0,0
78474,dauvu843dOFWSqo2XcKciQ,Julie,288,182,55,0
78485,0L9BIcSf-pc7YLiiLDYOpQ,Nuriya,38,24,2,0
78521,l_jN4c3xAsXsE-6ScAYXvg,Greg,12,7,0,0
78566,GFvOUS0k13w7_rNs9qf7vA,Tariq,17,27,13,0
78590,d76PuX_jeyvMqf5TzJ9C5A,Liz,93,77,10,0
78624,JIXliYs_zXoFV7Kwpwwf3Q,Rachael,40,33,2,0
78780,qt7ytuhPb1JigXvC7LFxhw,Edward,211,93,53,0
78785,SAcg8qt12JKyN5yLDjniaw,Scott,178,185,39,0
78793,rElBpMI7ustkyLT3Gy6VWA,Catherine,31,39,4,0
78823,iCG9Z_4TDOxMG_aLWM6LHw,Sharmeela,646,614,310,0
78832,I0F66yUPFDmGqZFxcictGA,Lauren,46,29,12,0
78892,QzlsOhHVWZUNelLq1RPwLA,Scott,26,34,9,0
78957,Nbuce0D03EQdaGND4xEotA,Jaide,105,80,21,0
78969,OUKg4qpovErGyaK2o4lS7A,Tara,152,309,207,0
79044,6N18ikpDiemYYgXVZXkOJg,McLisa,15,12,5,0
79132,Dff03-ccprCEUqONSfUcFQ,Johnny,311,209,58,0
79234,bEGLhmfZB3wgVZcn9Aswwg,Jessica,296,553,231,0
79255,_7GKprQ2NXX5qh6gGC8TZA,Caryn,25,28,5,0
79262,Ropb2sxZ1Y0-fsB4rfIU7w,Leslie,423,1388,973,0
79364,g3IT8ydTsKa3WhQu32n2WQ,Kay,170,430,252,0
79394,Kt2l2bQtSNxkoxgknO42iQ,Mel,42,31,7,0
79468,nShNwdfI1Fvf2gzg4qZPRA,Christine,85,125,23,0
79481,qVuZit1iyRNc_0eqdBYgYA,Mai,573,637,428,0
79483,-AOHJ6Ur85pOI4MrMEx9Lw,Tamara,33,22,5,0
79536,I7pIMaBhNkhBDrq7TPJjCg,Inglish,126,145,26,0
79548,zn5AMJdUMV7abLCJ-KVpOA,Lyle,118,56,16,0
79722,vU9_lZqJQIR8btUYw7fqxA,Blake,613,5054,3410,0
79740,WrmUzCpfiwU7_kW5MEDqyA,Stephanie,776,3433,2396,0
79757,kp6tiNE-V1h1w-rc0LiKUw,Aldwin,99,39,10,0
79853,SsAwpuErat8iOXUH1jMcZA,Natalie,12,6,0,0
79864,FMzoAk8gxKc2f5WHjntjWg,Debbie,46,69,22,0
79969,drazmcHpdD9oBBKFGiLyWg,Nanette,219,251,296,0
80088,zShZM_7gg8cQ8RqNteEPgQ,Lora,327,1096,627,0
80144,8b0gjAhuOGh-fP70sQZQtA,Ken,182,102,49,0
80274,20dAQz5LC5SWpVPe7IQurw,Leticia,8,1,1,0
80356,h0i0cpoCmiwOwERRI2yWpA,Erika,180,142,21,0
80422,KESn4cIA6wyyOhZrmx5mGQ,Jessi,15,3,0,0
80423,MfqxTbORCwIXWPbWaPrP7w,Lindsay,391,599,291,0
80500,AbBKlQVepIfDOQCPhaS1Yg,Whitley,13,8,1,0
80678,h3LIGjanLwX_FwncPRn6ew,April,134,167,98,0
80846,RjAUwR0L87EiISrLY31m0Q,Chelsea,73,106,81,0
81019,3-VpFo1iPhu7aqrLsMjKWA,Mike,33,19,3,0
81120,VoU96ORiEqdaQYqt52_1cA,Nicole,33,41,10,0
81170,mAxMG5zHng1my7cQEmdEWQ,Pat,3,1,2,0
81233,xWGVwx1WuFy87-y6YMHhDQ,Carol,69,25,14,0
81310,idW90Wuiyi-xUPGhE8IgWg,Kelly,3,1,0,0
81316,ujDzTlA1K6b-bXDZScAzTQ,Erin,17,8,1,0
81439,1iw4HhKM2nkt8jugas-mXA,Sean,50,52,6,0
81491,8FhAkwx9EAD-5KGJvcg7Yw,Jessica,67,109,10,0
81525,QohejgTi_3UslNmV2-CklQ,Sierra,7,11,3,0
81583,CKRfBUqQGaVCYTKN5kDrzw,Megan,773,686,439,0
81697,2bKREDvuk0U-c8mDb6Slyw,Diana,2,11,0,0
81716,uMPqz9Rw8oHKr3f_tzSrZA,Sara,26,1,0,0
81841,_sZ6KsJyDRvaTBRZY9Welg,Shirlana,405,757,333,0
81848,8EmrgdpKfVR-4C6aFGnkZg,Krissi,34,48,10,0
81905,AGqduhVNL-KIpQw1vLU8cw,Vlad,134,334,97,0
81954,vKxEB83x3wjwR6GiSa4LYw,Molly,19,34,2,0
81963,nJ6EeobDAerJ3vKe2LQf2Q,Natalia,44,42,7,0
